rideable_type,started_at,start_date,start_day_of_the_week,start_time,ended_at,end_date,end_day_of_the_week,end_time,start_station_name,end_station_name
electric_bike,3/16/2024 13:11,3/16/2024,Saturday,13:11:00,3/16/2024 13:15,3/16/2024,Saturday,13:15:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Lake St
electric_bike,3/30/2024 10:47,3/30/2024,Saturday,10:47:00,3/30/2024 10:54,3/30/2024,Saturday,10:54:00,Michigan Ave & Ida B Wells Dr,DuSable Lake Shore Dr & Monroe St
classic_bike,3/2/2024 19:46,3/2/2024,Saturday,19:46:00,3/2/2024 19:57,3/2/2024,Saturday,19:57:00,Michigan Ave & Ida B Wells Dr,Millennium Park
classic_bike,3/12/2024 9:20,3/12/2024,Tuesday,9:20:00,3/12/2024 10:03,3/12/2024,Tuesday,10:03:00,Michigan Ave & Ida B Wells Dr,Millennium Park
classic_bike,3/5/2024 12:40,3/5/2024,Tuesday,12:40:00,3/5/2024 13:29,3/5/2024,Tuesday,13:29:00,Michigan Ave & Ida B Wells Dr,McClurg Ct & Ohio St
classic_bike,3/12/2024 15:17,3/12/2024,Tuesday,15:17:00,3/12/2024 15:24,3/12/2024,Tuesday,15:24:00,Michigan Ave & Ida B Wells Dr,Columbus Dr & Randolph St
classic_bike,3/15/2024 13:49,3/15/2024,Friday,13:49:00,3/15/2024 13:58,3/15/2024,Friday,13:58:00,Michigan Ave & Ida B Wells Dr,LaSalle St & Washington St
classic_bike,3/16/2024 13:35,3/16/2024,Saturday,13:35:00,3/16/2024 13:56,3/16/2024,Saturday,13:56:00,Michigan Ave & Ida B Wells Dr,Shedd Aquarium
classic_bike,3/29/2024 11:26,3/29/2024,Friday,11:26:00,3/29/2024 11:59,3/29/2024,Friday,11:59:00,Michigan Ave & Ida B Wells Dr,Shedd Aquarium
electric_bike,3/20/2024 17:09,3/20/2024,Wednesday,17:09:00,3/20/2024 17:16,3/20/2024,Wednesday,17:16:00,Michigan Ave & Ida B Wells Dr,Rush St & Hubbard St
classic_bike,3/23/2024 12:51,3/23/2024,Saturday,12:51:00,3/23/2024 12:55,3/23/2024,Saturday,12:55:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Lake St
classic_bike,3/9/2024 13:09,3/9/2024,Saturday,13:09:00,3/9/2024 13:39,3/9/2024,Saturday,13:39:00,Michigan Ave & Ida B Wells Dr,Burnham Harbor
classic_bike,3/3/2024 16:21,3/3/2024,Sunday,16:21:00,3/3/2024 16:26,3/3/2024,Sunday,16:26:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & 9th St
classic_bike,3/30/2024 17:39,3/30/2024,Saturday,17:39:00,3/30/2024 18:23,3/30/2024,Saturday,18:23:00,Michigan Ave & Ida B Wells Dr,Sedgwick St & North Ave
classic_bike,3/30/2024 8:36,3/30/2024,Saturday,8:36:00,3/30/2024 8:58,3/30/2024,Saturday,8:58:00,Michigan Ave & Ida B Wells Dr,Adler Planetarium
classic_bike,3/30/2024 8:37,3/30/2024,Saturday,8:37:00,3/30/2024 8:58,3/30/2024,Saturday,8:58:00,Michigan Ave & Ida B Wells Dr,Adler Planetarium
classic_bike,3/29/2024 12:56,3/29/2024,Friday,12:56:00,3/29/2024 13:09,3/29/2024,Friday,13:09:00,Michigan Ave & Ida B Wells Dr,Stetson Ave & South Water St
electric_bike,3/5/2024 20:06,3/5/2024,Tuesday,20:06:00,3/5/2024 20:10,3/5/2024,Tuesday,20:10:00,Michigan Ave & Ida B Wells Dr,Federal St & Polk St
classic_bike,3/29/2024 7:16,3/29/2024,Friday,7:16:00,3/29/2024 7:24,3/29/2024,Friday,7:24:00,Michigan Ave & Ida B Wells Dr,Canal St & Harrison St
classic_bike,3/2/2024 16:22,3/2/2024,Saturday,16:22:00,3/2/2024 17:45,3/2/2024,Saturday,17:45:00,Michigan Ave & Ida B Wells Dr,Broadway & Barry Ave
electric_bike,3/20/2024 13:00,3/20/2024,Wednesday,13:00:00,3/20/2024 13:14,3/20/2024,Wednesday,13:14:00,Michigan Ave & Ida B Wells Dr,State St & Kinzie St
electric_bike,3/20/2024 13:00,3/20/2024,Wednesday,13:00:00,3/20/2024 13:14,3/20/2024,Wednesday,13:14:00,Michigan Ave & Ida B Wells Dr,State St & Kinzie St
classic_bike,3/2/2024 17:11,3/2/2024,Saturday,17:11:00,3/2/2024 17:24,3/2/2024,Saturday,17:24:00,Michigan Ave & Ida B Wells Dr,Wells St & Polk St
classic_bike,3/2/2024 13:22,3/2/2024,Saturday,13:22:00,3/2/2024 14:08,3/2/2024,Saturday,14:08:00,Michigan Ave & Ida B Wells Dr,DuSable Lake Shore Dr & North Blvd
classic_bike,3/2/2024 13:26,3/2/2024,Saturday,13:26:00,3/2/2024 14:08,3/2/2024,Saturday,14:08:00,Michigan Ave & Ida B Wells Dr,DuSable Lake Shore Dr & North Blvd
classic_bike,3/2/2024 13:22,3/2/2024,Saturday,13:22:00,3/2/2024 13:23,3/2/2024,Saturday,13:23:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/2/2024 13:12,3/2/2024,Saturday,13:12:00,3/2/2024 13:13,3/2/2024,Saturday,13:13:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/2/2024 13:23,3/2/2024,Saturday,13:23:00,3/2/2024 13:24,3/2/2024,Saturday,13:24:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
electric_bike,3/1/2024 19:08,3/1/2024,Friday,19:08:00,3/1/2024 19:10,3/1/2024,Friday,19:10:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
electric_bike,3/1/2024 19:12,3/1/2024,Friday,19:12:00,3/1/2024 19:14,3/1/2024,Friday,19:14:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
electric_bike,3/10/2024 15:19,3/10/2024,Sunday,15:19:00,3/10/2024 17:34,3/10/2024,Sunday,17:34:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
electric_bike,3/20/2024 12:58,3/20/2024,Wednesday,12:58:00,3/20/2024 12:59,3/20/2024,Wednesday,12:59:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/19/2024 7:51,3/19/2024,Tuesday,7:51:00,3/19/2024 7:57,3/19/2024,Tuesday,7:57:00,Michigan Ave & Ida B Wells Dr,Franklin St & Jackson Blvd
electric_bike,3/20/2024 7:30,3/20/2024,Wednesday,7:30:00,3/20/2024 7:35,3/20/2024,Wednesday,7:35:00,Michigan Ave & Ida B Wells Dr,Franklin St & Jackson Blvd
electric_bike,3/7/2024 8:32,3/7/2024,Thursday,8:32:00,3/7/2024 8:36,3/7/2024,Thursday,8:36:00,Michigan Ave & Ida B Wells Dr,Franklin St & Jackson Blvd
electric_bike,3/13/2024 8:50,3/13/2024,Wednesday,8:50:00,3/13/2024 8:54,3/13/2024,Wednesday,8:54:00,Michigan Ave & Ida B Wells Dr,Franklin St & Jackson Blvd
classic_bike,3/11/2024 17:13,3/11/2024,Monday,17:13:00,3/11/2024 17:16,3/11/2024,Monday,17:16:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/18/2024 7:37,3/18/2024,Monday,7:37:00,3/18/2024 7:45,3/18/2024,Monday,7:45:00,Michigan Ave & Ida B Wells Dr,Canal St & Harrison St
classic_bike,3/8/2024 7:34,3/8/2024,Friday,7:34:00,3/8/2024 7:42,3/8/2024,Friday,7:42:00,Michigan Ave & Ida B Wells Dr,Canal St & Harrison St
classic_bike,3/25/2024 7:15,3/25/2024,Monday,7:15:00,3/25/2024 7:22,3/25/2024,Monday,7:22:00,Michigan Ave & Ida B Wells Dr,Canal St & Harrison St
classic_bike,3/27/2024 7:17,3/27/2024,Wednesday,7:17:00,3/27/2024 7:26,3/27/2024,Wednesday,7:26:00,Michigan Ave & Ida B Wells Dr,Canal St & Harrison St
classic_bike,3/26/2024 7:34,3/26/2024,Tuesday,7:34:00,3/26/2024 7:42,3/26/2024,Tuesday,7:42:00,Michigan Ave & Ida B Wells Dr,Canal St & Harrison St
classic_bike,3/28/2024 7:14,3/28/2024,Thursday,7:14:00,3/28/2024 7:23,3/28/2024,Thursday,7:23:00,Michigan Ave & Ida B Wells Dr,Canal St & Harrison St
classic_bike,3/30/2024 8:29,3/30/2024,Saturday,8:29:00,3/30/2024 9:47,3/30/2024,Saturday,9:47:00,Michigan Ave & Ida B Wells Dr,Ellis Ave & 58th St
classic_bike,3/16/2024 11:23,3/16/2024,Saturday,11:23:00,3/16/2024 11:49,3/16/2024,Saturday,11:49:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Cermak Rd
electric_bike,3/16/2024 17:49,3/16/2024,Saturday,17:49:00,3/16/2024 17:58,3/16/2024,Saturday,17:58:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Cermak Rd
classic_bike,3/4/2024 14:30,3/4/2024,Monday,14:30:00,3/4/2024 14:49,3/4/2024,Monday,14:49:00,Michigan Ave & Ida B Wells Dr,Fairbanks Ct & Grand Ave
classic_bike,3/25/2024 16:54,3/25/2024,Monday,16:54:00,3/25/2024 17:00,3/25/2024,Monday,17:00:00,Michigan Ave & Ida B Wells Dr,Indiana Ave & Roosevelt Rd
classic_bike,3/16/2024 10:22,3/16/2024,Saturday,10:22:00,3/16/2024 10:30,3/16/2024,Saturday,10:30:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & 16th St
classic_bike,3/11/2024 17:18,3/11/2024,Monday,17:18:00,3/11/2024 17:34,3/11/2024,Monday,17:34:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & 16th St
classic_bike,3/23/2024 3:12,3/23/2024,Saturday,3:12:00,3/23/2024 3:57,3/23/2024,Saturday,3:57:00,Michigan Ave & Ida B Wells Dr,Indiana Ave & 31st St
classic_bike,3/24/2024 11:43,3/24/2024,Sunday,11:43:00,3/24/2024 11:54,3/24/2024,Sunday,11:54:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
electric_bike,3/15/2024 12:06,3/15/2024,Friday,12:06:00,3/15/2024 12:11,3/15/2024,Friday,12:11:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
classic_bike,3/29/2024 12:04,3/29/2024,Friday,12:04:00,3/29/2024 12:16,3/29/2024,Friday,12:16:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
classic_bike,3/15/2024 13:42,3/15/2024,Friday,13:42:00,3/15/2024 13:52,3/15/2024,Friday,13:52:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
classic_bike,3/23/2024 11:12,3/23/2024,Saturday,11:12:00,3/23/2024 11:20,3/23/2024,Saturday,11:20:00,Michigan Ave & Ida B Wells Dr,LaSalle St & Jackson Blvd
classic_bike,3/20/2024 17:32,3/20/2024,Wednesday,17:32:00,3/20/2024 17:40,3/20/2024,Wednesday,17:40:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
classic_bike,3/15/2024 21:06,3/15/2024,Friday,21:06:00,3/15/2024 21:11,3/15/2024,Friday,21:11:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
classic_bike,3/12/2024 17:35,3/12/2024,Tuesday,17:35:00,3/12/2024 17:52,3/12/2024,Tuesday,17:52:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
classic_bike,3/27/2024 20:12,3/27/2024,Wednesday,20:12:00,3/27/2024 20:17,3/27/2024,Wednesday,20:17:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Roosevelt Rd
electric_bike,3/23/2024 11:54,3/23/2024,Saturday,11:54:00,3/23/2024 11:58,3/23/2024,Saturday,11:58:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Roosevelt Rd
classic_bike,3/5/2024 10:49,3/5/2024,Tuesday,10:49:00,3/5/2024 10:54,3/5/2024,Tuesday,10:54:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Roosevelt Rd
electric_bike,3/19/2024 14:24,3/19/2024,Tuesday,14:24:00,3/19/2024 14:28,3/19/2024,Tuesday,14:28:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Roosevelt Rd
classic_bike,3/4/2024 10:33,3/4/2024,Monday,10:33:00,3/4/2024 10:38,3/4/2024,Monday,10:38:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Roosevelt Rd
classic_bike,3/22/2024 14:37,3/22/2024,Friday,14:37:00,3/22/2024 14:41,3/22/2024,Friday,14:41:00,Michigan Ave & Ida B Wells Dr,Indiana Ave & Roosevelt Rd
electric_bike,3/1/2024 11:53,3/1/2024,Friday,11:53:00,3/1/2024 11:58,3/1/2024,Friday,11:58:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
electric_bike,3/17/2024 19:21,3/17/2024,Sunday,19:21:00,3/17/2024 19:25,3/17/2024,Sunday,19:25:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Roosevelt Rd
classic_bike,3/6/2024 18:51,3/6/2024,Wednesday,18:51:00,3/6/2024 18:54,3/6/2024,Wednesday,18:54:00,Michigan Ave & Ida B Wells Dr,Millennium Park
classic_bike,3/15/2024 13:28,3/15/2024,Friday,13:28:00,3/15/2024 13:35,3/15/2024,Friday,13:35:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & 16th St
electric_bike,3/4/2024 12:17,3/4/2024,Monday,12:17:00,3/4/2024 12:22,3/4/2024,Monday,12:22:00,Michigan Ave & Ida B Wells Dr,LaSalle St & Washington St
classic_bike,3/20/2024 17:44,3/20/2024,Wednesday,17:44:00,3/20/2024 17:48,3/20/2024,Wednesday,17:48:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Roosevelt Rd
electric_bike,3/28/2024 21:38,3/28/2024,Thursday,21:38:00,3/28/2024 21:41,3/28/2024,Thursday,21:41:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
classic_bike,3/28/2024 16:11,3/28/2024,Thursday,16:11:00,3/28/2024 16:16,3/28/2024,Thursday,16:16:00,Michigan Ave & Ida B Wells Dr,Federal St & Polk St
classic_bike,3/8/2024 11:57,3/8/2024,Friday,11:57:00,3/8/2024 12:00,3/8/2024,Friday,12:00:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & 9th St
electric_bike,3/12/2024 14:04,3/12/2024,Tuesday,14:04:00,3/12/2024 14:37,3/12/2024,Tuesday,14:37:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Pearson St
electric_bike,3/29/2024 13:42,3/29/2024,Friday,13:42:00,3/29/2024 13:52,3/29/2024,Friday,13:52:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & 9th St
classic_bike,3/5/2024 12:40,3/5/2024,Tuesday,12:40:00,3/5/2024 13:29,3/5/2024,Tuesday,13:29:00,Michigan Ave & Ida B Wells Dr,McClurg Ct & Ohio St
electric_bike,3/10/2024 11:39,3/10/2024,Sunday,11:39:00,3/10/2024 11:40,3/10/2024,Sunday,11:40:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 15:21,3/12/2024,Tuesday,15:21:00,3/12/2024 15:50,3/12/2024,Tuesday,15:50:00,Michigan Ave & Ida B Wells Dr,Fairbanks Ct & Grand Ave
electric_bike,3/16/2024 17:46,3/16/2024,Saturday,17:46:00,3/16/2024 17:58,3/16/2024,Saturday,17:58:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Cermak Rd
electric_bike,3/12/2024 10:09,3/12/2024,Tuesday,10:09:00,3/12/2024 10:16,3/12/2024,Tuesday,10:16:00,Michigan Ave & Ida B Wells Dr,Canal St & Jackson Blvd
classic_bike,3/31/2024 7:21,3/31/2024,Sunday,7:21:00,3/31/2024 7:34,3/31/2024,Sunday,7:34:00,Michigan Ave & Ida B Wells Dr,Canal St & Jackson Blvd
classic_bike,3/8/2024 19:16,3/8/2024,Friday,19:16:00,3/8/2024 19:23,3/8/2024,Friday,19:23:00,Michigan Ave & Ida B Wells Dr,Canal St & Jackson Blvd
classic_bike,3/28/2024 22:08,3/28/2024,Thursday,22:08:00,3/28/2024 22:16,3/28/2024,Thursday,22:16:00,Michigan Ave & Ida B Wells Dr,Canal St & Jackson Blvd
classic_bike,3/29/2024 20:12,3/29/2024,Friday,20:12:00,3/29/2024 20:20,3/29/2024,Friday,20:20:00,Michigan Ave & Ida B Wells Dr,Canal St & Jackson Blvd
electric_bike,3/4/2024 10:23,3/4/2024,Monday,10:23:00,3/4/2024 10:28,3/4/2024,Monday,10:28:00,Michigan Ave & Ida B Wells Dr,Canal St & Jackson Blvd
classic_bike,3/14/2024 14:40,3/14/2024,Thursday,14:40:00,3/14/2024 15:06,3/14/2024,Thursday,15:06:00,Michigan Ave & Ida B Wells Dr,Halsted St & Dickens Ave
classic_bike,3/4/2024 7:38,3/4/2024,Monday,7:38:00,3/4/2024 8:45,3/4/2024,Monday,8:45:00,Michigan Ave & Ida B Wells Dr,Shedd Aquarium
classic_bike,3/20/2024 12:28,3/20/2024,Wednesday,12:28:00,3/20/2024 12:40,3/20/2024,Wednesday,12:40:00,Michigan Ave & Ida B Wells Dr,Shedd Aquarium
classic_bike,3/11/2024 18:11,3/11/2024,Monday,18:11:00,3/11/2024 20:34,3/11/2024,Monday,20:34:00,Michigan Ave & Ida B Wells Dr,Buckingham Fountain
classic_bike,3/11/2024 18:11,3/11/2024,Monday,18:11:00,3/11/2024 20:34,3/11/2024,Monday,20:34:00,Michigan Ave & Ida B Wells Dr,Buckingham Fountain
classic_bike,3/2/2024 13:49,3/2/2024,Saturday,13:49:00,3/2/2024 14:11,3/2/2024,Saturday,14:11:00,Michigan Ave & Ida B Wells Dr,Buckingham Fountain
classic_bike,3/29/2024 13:29,3/29/2024,Friday,13:29:00,3/29/2024 13:42,3/29/2024,Friday,13:42:00,Michigan Ave & Ida B Wells Dr,Franklin St & Illinois St
classic_bike,3/10/2024 11:42,3/10/2024,Sunday,11:42:00,3/10/2024 13:18,3/10/2024,Sunday,13:18:00,Michigan Ave & Ida B Wells Dr,Kedzie Ave & Chicago Ave
electric_bike,3/4/2024 19:28,3/4/2024,Monday,19:28:00,3/4/2024 19:33,3/4/2024,Monday,19:33:00,Michigan Ave & Ida B Wells Dr,Indiana Ave & Roosevelt Rd
classic_bike,3/30/2024 14:00,3/30/2024,Saturday,14:00:00,3/30/2024 14:01,3/30/2024,Saturday,14:01:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Jackson Blvd
classic_bike,3/17/2024 14:22,3/17/2024,Sunday,14:22:00,3/17/2024 14:26,3/17/2024,Sunday,14:26:00,Michigan Ave & Ida B Wells Dr,State St & Randolph St
classic_bike,3/27/2024 18:38,3/27/2024,Wednesday,18:38:00,3/27/2024 18:39,3/27/2024,Wednesday,18:39:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Jackson Blvd
classic_bike,3/27/2024 18:43,3/27/2024,Wednesday,18:43:00,3/27/2024 18:45,3/27/2024,Wednesday,18:45:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Jackson Blvd
classic_bike,3/27/2024 18:33,3/27/2024,Wednesday,18:33:00,3/27/2024 18:35,3/27/2024,Wednesday,18:35:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Jackson Blvd
classic_bike,3/27/2024 18:49,3/27/2024,Wednesday,18:49:00,3/27/2024 18:52,3/27/2024,Wednesday,18:52:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Jackson Blvd
classic_bike,3/13/2024 17:09,3/13/2024,Wednesday,17:09:00,3/13/2024 17:16,3/13/2024,Wednesday,17:16:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Jackson Blvd
classic_bike,3/2/2024 13:49,3/2/2024,Saturday,13:49:00,3/2/2024 14:06,3/2/2024,Saturday,14:06:00,Michigan Ave & Ida B Wells Dr,Buckingham Fountain
classic_bike,3/19/2024 11:25,3/19/2024,Tuesday,11:25:00,3/19/2024 11:42,3/19/2024,Tuesday,11:42:00,Michigan Ave & Ida B Wells Dr,Wells St & Randolph St
electric_bike,3/8/2024 20:30,3/8/2024,Friday,20:30:00,3/8/2024 20:48,3/8/2024,Friday,20:48:00,Michigan Ave & Ida B Wells Dr,Racine Ave & 15th St
classic_bike,3/16/2024 12:14,3/16/2024,Saturday,12:14:00,3/16/2024 12:23,3/16/2024,Saturday,12:23:00,Michigan Ave & Ida B Wells Dr,Field Museum
classic_bike,3/12/2024 15:38,3/12/2024,Tuesday,15:38:00,3/12/2024 15:52,3/12/2024,Tuesday,15:52:00,Michigan Ave & Ida B Wells Dr,Desplaines St & Jackson Blvd
classic_bike,3/12/2024 15:39,3/12/2024,Tuesday,15:39:00,3/12/2024 15:52,3/12/2024,Tuesday,15:52:00,Michigan Ave & Ida B Wells Dr,Desplaines St & Jackson Blvd
classic_bike,3/2/2024 13:26,3/2/2024,Saturday,13:26:00,3/2/2024 14:07,3/2/2024,Saturday,14:07:00,Michigan Ave & Ida B Wells Dr,DuSable Lake Shore Dr & North Blvd
electric_bike,3/16/2024 14:27,3/16/2024,Saturday,14:27:00,3/16/2024 14:44,3/16/2024,Saturday,14:44:00,Michigan Ave & Ida B Wells Dr,New St & Illinois St
classic_bike,3/29/2024 12:55,3/29/2024,Friday,12:55:00,3/29/2024 13:09,3/29/2024,Friday,13:09:00,Michigan Ave & Ida B Wells Dr,Stetson Ave & South Water St
electric_bike,3/10/2024 16:54,3/10/2024,Sunday,16:54:00,3/10/2024 17:37,3/10/2024,Sunday,17:37:00,Michigan Ave & Ida B Wells Dr,State St & Randolph St
classic_bike,3/28/2024 22:14,3/28/2024,Thursday,22:14:00,3/28/2024 22:37,3/28/2024,Thursday,22:37:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & Grand Ave
classic_bike,3/24/2024 12:51,3/24/2024,Sunday,12:51:00,3/24/2024 13:04,3/24/2024,Sunday,13:04:00,Michigan Ave & Ida B Wells Dr,Aberdeen St & Monroe St
electric_bike,3/17/2024 17:11,3/17/2024,Sunday,17:11:00,3/17/2024 17:26,3/17/2024,Sunday,17:26:00,Michigan Ave & Ida B Wells Dr,Franklin St & Adams St (Temp)
electric_bike,3/17/2024 17:12,3/17/2024,Sunday,17:12:00,3/17/2024 17:26,3/17/2024,Sunday,17:26:00,Michigan Ave & Ida B Wells Dr,Franklin St & Adams St (Temp)
electric_bike,3/21/2024 17:55,3/21/2024,Thursday,17:55:00,3/21/2024 18:00,3/21/2024,Thursday,18:00:00,Michigan Ave & Ida B Wells Dr,Canal St & Adams St
classic_bike,3/18/2024 14:42,3/18/2024,Monday,14:42:00,3/18/2024 14:49,3/18/2024,Monday,14:49:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
classic_bike,3/23/2024 13:16,3/23/2024,Saturday,13:16:00,3/23/2024 13:20,3/23/2024,Saturday,13:20:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
classic_bike,3/7/2024 9:50,3/7/2024,Thursday,9:50:00,3/7/2024 10:02,3/7/2024,Thursday,10:02:00,Michigan Ave & Ida B Wells Dr,Clark St & Ida B Wells Dr
electric_bike,3/30/2024 11:53,3/30/2024,Saturday,11:53:00,3/30/2024 11:56,3/30/2024,Saturday,11:56:00,Michigan Ave & Ida B Wells Dr,Dearborn St & Monroe St
classic_bike,3/24/2024 11:02,3/24/2024,Sunday,11:02:00,3/24/2024 11:21,3/24/2024,Sunday,11:21:00,Michigan Ave & Ida B Wells Dr,Racine Ave & Randolph St
classic_bike,3/30/2024 20:05,3/30/2024,Saturday,20:05:00,3/30/2024 20:27,3/30/2024,Saturday,20:27:00,Michigan Ave & Ida B Wells Dr,Streeter Dr & Grand Ave
electric_bike,3/5/2024 21:46,3/5/2024,Tuesday,21:46:00,3/5/2024 22:06,3/5/2024,Tuesday,22:06:00,Michigan Ave & Ida B Wells Dr,MLK Jr Dr & 29th St
classic_bike,3/30/2024 8:27,3/30/2024,Saturday,8:27:00,3/30/2024 9:47,3/30/2024,Saturday,9:47:00,Michigan Ave & Ida B Wells Dr,Ellis Ave & 58th St
classic_bike,3/2/2024 13:22,3/2/2024,Saturday,13:22:00,3/2/2024 13:24,3/2/2024,Saturday,13:24:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
electric_bike,3/19/2024 13:08,3/19/2024,Tuesday,13:08:00,3/19/2024 13:08,3/19/2024,Tuesday,13:08:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 15:30,3/12/2024,Tuesday,15:30:00,3/12/2024 15:36,3/12/2024,Tuesday,15:36:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/30/2024 18:16,3/30/2024,Saturday,18:16:00,3/30/2024 18:36,3/30/2024,Saturday,18:36:00,Michigan Ave & Ida B Wells Dr,Dearborn St & Van Buren St
classic_bike,3/14/2024 10:21,3/14/2024,Thursday,10:21:00,3/14/2024 10:32,3/14/2024,Thursday,10:32:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
electric_bike,3/29/2024 8:29,3/29/2024,Friday,8:29:00,3/29/2024 8:56,3/29/2024,Friday,8:56:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
classic_bike,3/2/2024 11:13,3/2/2024,Saturday,11:13:00,3/2/2024 11:22,3/2/2024,Saturday,11:22:00,Michigan Ave & Ida B Wells Dr,Franklin St & Adams St (Temp)
electric_bike,3/7/2024 17:54,3/7/2024,Thursday,17:54:00,3/7/2024 18:03,3/7/2024,Thursday,18:03:00,Michigan Ave & Ida B Wells Dr,Desplaines St & Jackson Blvd
classic_bike,3/5/2024 16:37,3/5/2024,Tuesday,16:37:00,3/5/2024 16:43,3/5/2024,Tuesday,16:43:00,Michigan Ave & Ida B Wells Dr,Dearborn St & Monroe St
classic_bike,3/14/2024 10:16,3/14/2024,Thursday,10:16:00,3/14/2024 10:32,3/14/2024,Thursday,10:32:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Washington St
electric_bike,3/22/2024 15:15,3/22/2024,Friday,15:15:00,3/22/2024 15:19,3/22/2024,Friday,15:19:00,Michigan Ave & Ida B Wells Dr,Financial Pl & Ida B Wells Dr
classic_bike,3/11/2024 17:14,3/11/2024,Monday,17:14:00,3/11/2024 17:17,3/11/2024,Monday,17:17:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & 9th St
classic_bike,3/31/2024 11:09,3/31/2024,Sunday,11:09:00,3/31/2024 11:56,3/31/2024,Sunday,11:56:00,Michigan Ave & Ida B Wells Dr,Clark St & Armitage Ave
electric_bike,3/6/2024 17:51,3/6/2024,Wednesday,17:51:00,3/6/2024 17:57,3/6/2024,Wednesday,17:57:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 14th St
classic_bike,3/21/2024 12:28,3/21/2024,Thursday,12:28:00,3/21/2024 12:30,3/21/2024,Thursday,12:30:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & 8th St
electric_bike,3/25/2024 18:03,3/25/2024,Monday,18:03:00,3/25/2024 18:05,3/25/2024,Monday,18:05:00,Michigan Ave & Ida B Wells Dr,Wabash Ave & 9th St
classic_bike,3/29/2024 14:57,3/29/2024,Friday,14:57:00,3/29/2024 15:13,3/29/2024,Friday,15:13:00,Michigan Ave & Ida B Wells Dr,Streeter Dr & Grand Ave
classic_bike,3/9/2024 1:12,3/9/2024,Saturday,1:12:00,3/9/2024 1:24,3/9/2024,Saturday,1:24:00,Michigan Ave & Ida B Wells Dr,State St & Pearson St
